frame_number;seconds;resolution
12710;508.4;640x480
12711;508.44;640x480
12712;508.48;640x480
12713;508.52;640x480
12714;508.56;640x480
12715;508.6;640x480
12716;508.64;640x480
12717;508.68;640x480
12718;508.72;640x480
12719;508.76;640x480
12720;508.8;640x480
12721;508.84;640x480
12722;508.88;640x480
12723;508.92;640x480
12724;508.96;640x480
12725;509;640x480
12726;509.04;640x480
12727;509.08;640x480
12728;509.12;640x480
12729;509.16;640x480
12730;509.2;640x480
12731;509.24;640x480
12732;509.28;640x480
12733;509.32;640x480
12734;509.36;640x480
12735;509.4;640x480
12736;509.44;640x480
12737;509.48;640x480
12738;509.52;640x480
12739;509.56;640x480
12740;509.6;640x480
12741;509.64;640x480
12742;509.68;640x480
12743;509.72;640x480
12744;509.76;640x480
12745;509.8;640x480
12746;509.84;640x480
12747;509.88;640x480
12748;509.92;640x480
12749;509.96;640x480
12750;510;640x480
12751;510.04;640x480
12752;510.08;640x480
12753;510.12;640x480
12754;510.16;640x480
12755;510.2;640x480
12756;510.24;640x480
12757;510.28;640x480
12758;510.32;640x480
12759;510.36;640x480
12760;510.4;640x480
12761;510.44;640x480
12762;510.48;640x480
12763;510.52;640x480
12764;510.56;640x480
12765;510.6;640x480
12766;510.64;640x480
12767;510.68;640x480
12768;510.72;640x480
12769;510.76;640x480
12770;510.8;640x480
12771;510.84;640x480
12772;510.88;640x480
12773;510.92;640x480
12774;510.96;640x480
12775;511;640x480
12776;511.04;640x480
12777;511.08;640x480
12778;511.12;640x480
12779;511.16;640x480
12780;511.2;640x480
12781;511.24;640x480
12782;511.28;640x480
12783;511.32;640x480
12784;511.36;640x480
12785;511.4;640x480
12786;511.44;640x480
12787;511.48;640x480
12788;511.52;640x480
12789;511.56;640x480
12790;511.6;640x480
12791;511.64;640x480
12792;511.68;640x480
12793;511.72;640x480
12794;511.76;640x480
12795;511.8;640x480
12796;511.84;640x480
12797;511.88;640x480
12798;511.92;640x480
12799;511.96;640x480
12800;512;640x480
12801;512.04;640x480
12802;512.08;640x480
12803;512.12;640x480
12804;512.16;640x480
12805;512.2;640x480
12806;512.24;640x480
12807;512.28;640x480
12808;512.32;640x480
12809;512.36;640x480
12810;512.4;640x480
12811;512.44;640x480
12812;512.48;640x480
12813;512.52;640x480
12814;512.56;640x480
12815;512.6;640x480
12816;512.64;640x480
12817;512.68;640x480
12818;512.72;640x480
12819;512.76;640x480
12820;512.8;640x480
12821;512.84;640x480
12822;512.88;640x480
12823;512.92;640x480
12824;512.96;640x480
12825;513;640x480
12826;513.04;640x480
12827;513.08;640x480
12828;513.12;640x480
12829;513.16;640x480
12830;513.2;640x480
12831;513.24;640x480
12832;513.28;640x480
12833;513.32;640x480
12834;513.36;640x480
12835;513.4;640x480
12836;513.44;640x480
12837;513.48;640x480
12838;513.52;640x480
12839;513.56;640x480
12840;513.6;640x480
12841;513.64;640x480
12842;513.68;640x480
12843;513.72;640x480
12844;513.76;640x480
12845;513.8;640x480
12846;513.84;640x480
12847;513.88;640x480
12848;513.92;640x480
12849;513.96;640x480
12850;514;640x480
12851;514.04;640x480
12852;514.08;640x480
12853;514.12;640x480
12854;514.16;640x480
12855;514.2;640x480
12856;514.24;640x480
12857;514.28;640x480
12858;514.32;640x480
12859;514.36;640x480
12860;514.4;640x480
12861;514.44;640x480
12862;514.48;640x480
12863;514.52;640x480
12864;514.56;640x480
12865;514.6;640x480
12866;514.64;640x480
12867;514.68;640x480
12868;514.72;640x480
12869;514.76;640x480
12870;514.8;640x480
12871;514.84;640x480
12872;514.88;640x480
12873;514.92;640x480
12874;514.96;640x480
12875;515;640x480
12876;515.04;640x480
12877;515.08;640x480
12878;515.12;640x480
12879;515.16;640x480
12880;515.2;640x480
12881;515.24;640x480
12882;515.28;640x480
12883;515.32;640x480
12884;515.36;640x480
12885;515.4;640x480
12886;515.44;640x480
12887;515.48;640x480
12888;515.52;640x480
12889;515.56;640x480
12890;515.6;640x480
12891;515.64;640x480
12892;515.68;640x480
12893;515.72;640x480
12894;515.76;640x480
12895;515.8;640x480
12896;515.84;640x480
12897;515.88;640x480
12898;515.92;640x480
12899;515.96;640x480
12900;516;640x480
12901;516.04;640x480
12902;516.08;640x480
12903;516.12;640x480
12904;516.16;640x480
12905;516.2;640x480
12906;516.24;640x480
12907;516.28;640x480
12908;516.32;640x480
12909;516.36;640x480
12910;516.4;640x480
12911;516.44;640x480
12912;516.48;640x480
12913;516.52;640x480
12914;516.56;640x480
12915;516.6;640x480
12916;516.64;640x480
12917;516.68;640x480
12918;516.72;640x480
12919;516.76;640x480
12920;516.8;640x480
12921;516.84;640x480
12922;516.88;640x480
12923;516.92;640x480
12924;516.96;640x480
12925;517;640x480
12926;517.04;640x480
12927;517.08;640x480
12928;517.12;640x480
12929;517.16;640x480
12930;517.2;640x480
12931;517.24;640x480
12932;517.28;640x480
12933;517.32;640x480
12934;517.36;640x480
12935;517.4;640x480
12936;517.44;640x480
12937;517.48;640x480
12938;517.52;640x480
12939;517.56;640x480
12940;517.6;640x480
12941;517.64;640x480
12942;517.68;640x480
12943;517.72;640x480
12944;517.76;640x480
12945;517.8;640x480
12946;517.84;640x480
12947;517.88;640x480
12948;517.92;640x480
12949;517.96;640x480
12950;518;640x480
12951;518.04;640x480
12952;518.08;640x480
12953;518.12;640x480
12954;518.16;640x480
12955;518.2;640x480
12956;518.24;640x480
12957;518.28;640x480
12958;518.32;640x480
12959;518.36;640x480
12960;518.4;640x480
12961;518.44;640x480
12962;518.48;640x480
12963;518.52;640x480
12964;518.56;640x480
12965;518.6;640x480
12966;518.64;640x480
12967;518.68;640x480
12968;518.72;640x480
12969;518.76;640x480
12970;518.8;640x480
12971;518.84;640x480
12972;518.88;640x480
12973;518.92;640x480
12974;518.96;640x480
12975;519;640x480
12976;519.04;640x480
12977;519.08;640x480
12978;519.12;640x480
12979;519.16;640x480
12980;519.2;640x480
12981;519.24;640x480
12982;519.28;640x480
12983;519.32;640x480
12984;519.36;640x480
12985;519.4;640x480
12986;519.44;640x480
12987;519.48;640x480
12988;519.52;640x480
12989;519.56;640x480
12990;519.6;640x480
12991;519.64;640x480
12992;519.68;640x480
12993;519.72;640x480
12994;519.76;640x480
12995;519.8;640x480
12996;519.84;640x480
12997;519.88;640x480
12998;519.92;640x480
12999;519.96;640x480
13000;520;640x480
13001;520.04;640x480
13002;520.08;640x480
13003;520.12;640x480
13004;520.16;640x480
13005;520.2;640x480
13006;520.24;640x480
13007;520.28;640x480
13008;520.32;640x480
13009;520.36;640x480
13010;520.4;640x480
13011;520.44;640x480
13012;520.48;640x480
13013;520.52;640x480
13014;520.56;640x480
13015;520.6;640x480
13016;520.64;640x480
13017;520.68;640x480
13018;520.72;640x480
13019;520.76;640x480
13020;520.8;640x480
13021;520.84;640x480
13022;520.88;640x480
13023;520.92;640x480
13024;520.96;640x480
13025;521;640x480
13026;521.04;640x480
13027;521.08;640x480
13028;521.12;640x480
13029;521.16;640x480
13030;521.2;640x480
13031;521.24;640x480
13032;521.28;640x480
13033;521.32;640x480
13034;521.36;640x480
13035;521.4;640x480
13036;521.44;640x480
13037;521.48;640x480
13038;521.52;640x480
13039;521.56;640x480
13040;521.6;640x480
13041;521.64;640x480
13042;521.68;640x480
13043;521.72;640x480
13044;521.76;640x480
13045;521.8;640x480
13046;521.84;640x480
13047;521.88;640x480
13048;521.92;640x480
13049;521.96;640x480
13050;522;640x480
13051;522.04;640x480
13052;522.08;640x480
13053;522.12;640x480
13054;522.16;640x480
13055;522.2;640x480
13056;522.24;640x480
13057;522.28;640x480
13058;522.32;640x480
13059;522.36;640x480
13060;522.4;640x480
13061;522.44;640x480
13062;522.48;640x480
13063;522.52;640x480
13064;522.56;640x480
13065;522.6;640x480
13066;522.64;640x480
13067;522.68;640x480
13068;522.72;640x480
13069;522.76;640x480
13070;522.8;640x480
13071;522.84;640x480
13072;522.88;640x480
13073;522.92;640x480
13074;522.96;640x480
13075;523;640x480
13076;523.04;640x480
13077;523.08;640x480
13078;523.12;640x480
13079;523.16;640x480
13080;523.2;640x480
13081;523.24;640x480
13082;523.28;640x480
13083;523.32;640x480
13084;523.36;640x480
13085;523.4;640x480
13086;523.44;640x480
13087;523.48;640x480
13088;523.52;640x480
13089;523.56;640x480
13090;523.6;640x480
13091;523.64;640x480
13092;523.68;640x480
13093;523.72;640x480
13094;523.76;640x480
13095;523.8;640x480
13096;523.84;640x480
13097;523.88;640x480
13098;523.92;640x480
13099;523.96;640x480
13100;524;640x480
13101;524.04;640x480
13102;524.08;640x480
13103;524.12;640x480
13104;524.16;640x480
13105;524.2;640x480
13106;524.24;640x480
13107;524.28;640x480
13108;524.32;640x480
13109;524.36;640x480
13110;524.4;640x480
13111;524.44;640x480
13112;524.48;640x480
13113;524.52;640x480
13114;524.56;640x480
13115;524.6;640x480
13116;524.64;640x480
13117;524.68;640x480
13118;524.72;640x480
13119;524.76;640x480
13120;524.8;640x480
13121;524.84;640x480
13122;524.88;640x480
13123;524.92;640x480
13124;524.96;640x480
13125;525;640x480
13126;525.04;640x480
13127;525.08;640x480
13128;525.12;640x480
13129;525.16;640x480
13130;525.2;640x480
13131;525.24;640x480
13132;525.28;640x480
13133;525.32;640x480
13134;525.36;640x480
13135;525.4;640x480
13136;525.44;640x480
13137;525.48;640x480
13138;525.52;640x480
13139;525.56;640x480
13140;525.6;640x480
13141;525.64;640x480
13142;525.68;640x480
13143;525.72;640x480
13144;525.76;640x480
13145;525.8;640x480
13146;525.84;640x480
13147;525.88;640x480
13148;525.92;640x480
13149;525.96;640x480
13150;526;640x480
13151;526.04;640x480
13152;526.08;640x480
13153;526.12;640x480
13154;526.16;640x480
13155;526.2;640x480
13156;526.24;640x480
13157;526.28;640x480
13158;526.32;640x480
13159;526.36;640x480
13160;526.4;640x480
13161;526.44;640x480
13162;526.48;640x480
13163;526.52;640x480
13164;526.56;640x480
13165;526.6;640x480
13166;526.64;640x480
13167;526.68;640x480
13168;526.72;640x480
13169;526.76;640x480
13170;526.8;640x480
13171;526.84;640x480
13172;526.88;640x480
13173;526.92;640x480
13174;526.96;640x480
13175;527;640x480
13176;527.04;640x480
13177;527.08;640x480
13178;527.12;640x480
13179;527.16;640x480
13180;527.2;640x480
13181;527.24;640x480
13182;527.28;640x480
13183;527.32;640x480
13184;527.36;640x480
13185;527.4;640x480
13186;527.44;640x480
13187;527.48;640x480
13188;527.52;640x480
13189;527.56;640x480
13190;527.6;640x480
13191;527.64;640x480
13192;527.68;640x480
13193;527.72;640x480
13194;527.76;640x480
13195;527.8;640x480
13196;527.84;640x480
13197;527.88;640x480
13198;527.92;640x480
13199;527.96;640x480
13200;528;640x480
13201;528.04;640x480
13202;528.08;640x480
13203;528.12;640x480
13204;528.16;640x480
13205;528.2;640x480
13206;528.24;640x480
13207;528.28;640x480
13208;528.32;640x480
13209;528.36;640x480
13210;528.4;640x480
13211;528.44;640x480
13212;528.48;640x480
13213;528.52;640x480
13214;528.56;640x480
13215;528.6;640x480
13216;528.64;640x480
13217;528.68;640x480
13218;528.72;640x480
13219;528.76;640x480
13220;528.8;640x480
13221;528.84;640x480
13222;528.88;640x480
13223;528.92;640x480
13224;528.96;640x480
13225;529;640x480
13226;529.04;640x480
13227;529.08;640x480
13228;529.12;640x480
13229;529.16;640x480
13230;529.2;640x480
13231;529.24;640x480
13232;529.28;640x480
13233;529.32;640x480
13234;529.36;640x480
13235;529.4;640x480
13236;529.44;640x480
13237;529.48;640x480
13238;529.52;640x480
13239;529.56;640x480
13240;529.6;640x480
13241;529.64;640x480
13242;529.68;640x480
13243;529.72;640x480
13244;529.76;640x480
13245;529.8;640x480
13246;529.84;640x480
13247;529.88;640x480
13248;529.92;640x480
13249;529.96;640x480
13250;530;640x480
13251;530.04;640x480
13252;530.08;640x480
13253;530.12;640x480
13254;530.16;640x480
13255;530.2;640x480
13256;530.24;640x480
13257;530.28;640x480
13258;530.32;640x480
13259;530.36;640x480
13260;530.4;640x480
13261;530.44;640x480
13262;530.48;640x480
13263;530.52;640x480
13264;530.56;640x480
13265;530.6;640x480
13266;530.64;640x480
13267;530.68;640x480
13268;530.72;640x480
13269;530.76;640x480
13270;530.8;640x480
13271;530.84;640x480
13272;530.88;640x480
13273;530.92;640x480
13274;530.96;640x480
13275;531;640x480
13276;531.04;640x480
13277;531.08;640x480
13278;531.12;640x480
13279;531.16;640x480
13280;531.2;640x480
13281;531.24;640x480
13282;531.28;640x480
13283;531.32;640x480
13284;531.36;640x480
13285;531.4;640x480
13286;531.44;640x480
13287;531.48;640x480
13288;531.52;640x480
13289;531.56;640x480
13290;531.6;640x480
13291;531.64;640x480
13292;531.68;640x480
13293;531.72;640x480
13294;531.76;640x480
13295;531.8;640x480
13296;531.84;640x480
13297;531.88;640x480
13298;531.92;640x480
13299;531.96;640x480
13300;532;640x480
13301;532.04;640x480
13302;532.08;640x480
13303;532.12;640x480
13304;532.16;640x480
13305;532.2;640x480
13306;532.24;640x480
13307;532.28;640x480
13308;532.32;640x480
13309;532.36;640x480
13310;532.4;640x480
13311;532.44;640x480
13312;532.48;640x480
13313;532.52;640x480
13314;532.56;640x480
13315;532.6;640x480
13316;532.64;640x480
13317;532.68;640x480
13318;532.72;640x480
13319;532.76;640x480
13320;532.8;640x480
13321;532.84;640x480
13322;532.88;640x480
13323;532.92;640x480
13324;532.96;640x480
13325;533;640x480
13326;533.04;640x480
13327;533.08;640x480
13328;533.12;640x480
13329;533.16;640x480
13330;533.2;640x480
13331;533.24;640x480
13332;533.28;640x480
13333;533.32;640x480
13334;533.36;640x480
13335;533.4;640x480
13336;533.44;640x480
13337;533.48;640x480
13338;533.52;640x480
13339;533.56;640x480
13340;533.6;640x480
13341;533.64;640x480
13342;533.68;640x480
13343;533.72;640x480
13344;533.76;640x480
13345;533.8;640x480
13346;533.84;640x480
13347;533.88;640x480
13348;533.92;640x480
13349;533.96;640x480
13350;534;640x480
13351;534.04;640x480
13352;534.08;640x480
13353;534.12;640x480
13354;534.16;640x480
13355;534.2;640x480
13356;534.24;640x480
13357;534.28;640x480
13358;534.32;640x480
13359;534.36;640x480
13360;534.4;640x480
13361;534.44;640x480
13362;534.48;640x480
13363;534.52;640x480
13364;534.56;640x480
13365;534.6;640x480
13366;534.64;640x480
13367;534.68;640x480
13368;534.72;640x480
13369;534.76;640x480
13370;534.8;640x480
13371;534.84;640x480
13372;534.88;640x480
13373;534.92;640x480
13374;534.96;640x480
13375;535;640x480
13376;535.04;640x480
13377;535.08;640x480
13378;535.12;640x480
13379;535.16;640x480
13380;535.2;640x480
13381;535.24;640x480
13382;535.28;640x480
13383;535.32;640x480
13384;535.36;640x480
13385;535.4;640x480
13386;535.44;640x480
13387;535.48;640x480
13388;535.52;640x480
13389;535.56;640x480
13390;535.6;640x480
13391;535.64;640x480
13392;535.68;640x480
13393;535.72;640x480
13394;535.76;640x480
13395;535.8;640x480
13396;535.84;640x480
13397;535.88;640x480
13398;535.92;640x480
13399;535.96;640x480
13400;536;640x480
13401;536.04;640x480
13402;536.08;640x480
13403;536.12;640x480
13404;536.16;640x480
13405;536.2;640x480
13406;536.24;640x480
13407;536.28;640x480
13408;536.32;640x480
13409;536.36;640x480
13410;536.4;640x480
13411;536.44;640x480
13412;536.48;640x480
13413;536.52;640x480
13414;536.56;640x480
13415;536.6;640x480
13416;536.64;640x480
13417;536.68;640x480
13418;536.72;640x480
13419;536.76;640x480
13420;536.8;640x480
13421;536.84;640x480
13422;536.88;640x480
13423;536.92;640x480
13424;536.96;640x480
13425;537;640x480
13426;537.04;640x480
13427;537.08;640x480
13428;537.12;640x480
13429;537.16;640x480
13430;537.2;640x480
13431;537.24;640x480
13432;537.28;640x480
13433;537.32;640x480
13434;537.36;640x480
13435;537.4;640x480
13436;537.44;640x480
13437;537.48;640x480
13438;537.52;640x480
13439;537.56;640x480
13440;537.6;640x480
13441;537.64;640x480
13442;537.68;640x480
13443;537.72;640x480
13444;537.76;640x480
13445;537.8;640x480
13446;537.84;640x480
13447;537.88;640x480
13448;537.92;640x480
13449;537.96;640x480
13450;538;640x480
13451;538.04;640x480
13452;538.08;640x480
13453;538.12;640x480
13454;538.16;640x480
13455;538.2;640x480
13456;538.24;640x480
13457;538.28;640x480
13458;538.32;640x480
13459;538.36;640x480
13460;538.4;640x480
13461;538.44;640x480
13462;538.48;640x480
13463;538.52;640x480
13464;538.56;640x480
13465;538.6;640x480
13466;538.64;640x480
13467;538.68;640x480
13468;538.72;640x480
13469;538.76;640x480
13470;538.8;640x480
13471;538.84;640x480
13472;538.88;640x480
13473;538.92;640x480
13474;538.96;640x480
13475;539;640x480
13476;539.04;640x480
13477;539.08;640x480
13478;539.12;640x480
13479;539.16;640x480
13480;539.2;640x480
13481;539.24;640x480
13482;539.28;640x480
13483;539.32;640x480
13484;539.36;640x480
13485;539.4;640x480
13486;539.44;640x480
13487;539.48;640x480
13488;539.52;640x480
13489;539.56;640x480
13490;539.6;640x480
13491;539.64;640x480
13492;539.68;640x480
13493;539.72;640x480
13494;539.76;640x480
13495;539.8;640x480
13496;539.84;640x480
13497;539.88;640x480
13498;539.92;640x480
13499;539.96;640x480
13500;540;640x480
13501;540.04;640x480
